Taxpayer Id,Taxpayer Name,Location Name,Address,City,State,Zip,Zip+4,County,Location Number,Permit Type,Permit Number,Permit Status,Permit Begin Date,Permit End Date
32067393291,"NEW EDGE ENTERPRISE, INC.",NEW EDGE SMOKE & VAPE,21411 CLAY RD STE C,KATY,TX,77449,5857.0,HARRIS,1,E-CIG RETAILER,21007211.0,ACTIVE,01/01/2022,
32067624059,CSJ FAMILY HOLDINGS LLC,VAPE N DRANK,1702 1ST ST E STE B,HUMBLE,TX,77338,5204.0,HARRIS,2,E-CIG RETAILER,22006857.0,INACTIVE,05/05/2022,
32067915465,VERDE PLANET LLC,EADO SMOKE N VAPE,3016 CANAL ST,HOUSTON,TX,77003,1627.0,HARRIS,1,E-CIG RETAILER,22001596.0,ACTIVE,01/14/2022,
32068080046,"N S D ENTERPRISE, LLC",DRIP N VAPE,8633 W RAYFORD RD STE 700,SPRING,TX,77389,5191.0,HARRIS,3,E-CIG RETAILER,22002799.0,ACTIVE,01/01/2022,
32068186348,JEHAD F MASSRI,LIMITLESS VAPE & HOOKAH,1839 RICHMOND AVE,HOUSTON,TX,77098,3509.0,HARRIS,1,E-CIG RETAILER,21012270.0,ACTIVE,01/01/2022,
32068332660,SILVER CLOUD GROUP LLC,GLASS CHANCE VAPE & SMOKE,9440 LOUETTA RD STE 8,SPRING,TX,77379,6551.0,HARRIS,1,E-CIG RETAILER,22003553.0,ACTIVE,02/15/2022,
32068993578,YELLOW DAWN 2 LLC,GLASS AND VAPE CO-249,28048 STATE HIGHWAY 249 STE M,TOMBALL,TX,77375,6418.0,HARRIS,1,E-CIG RETAILER,21006862.0,ACTIVE,01/01/2022,
32068993610,SEABROOK 1 LLC,CIVIL VAPES-HUMBLE,9942 FM 1960 BYPASS RD W,HUMBLE,TX,77338,3579.0,HARRIS,1,E-CIG RETAILER,21006865.0,ACTIVE,01/01/2022,
32069104902,S F M GROUP INC,H TOWN SMOKE & VAPE,722 W 19TH ST STE B,HOUSTON,TX,77008,3500.0,HARRIS,1,E-CIG RETAILER,21008655.0,ACTIVE,01/01/2022,
32069104902,S F M GROUP INC,H TOWN SMOKE & VAPE,6603 KIRBY DR STE A,HOUSTON,TX,77005,3917.0,HARRIS,2,E-CIG RETAILER,21008656.0,ACTIVE,01/01/2022,
32069266974,S&A VAPING INC,S&A VAPING INC,12804 EAST FWY # 200,HOUSTON,TX,77015,5708.0,HARRIS,1,E-CIG RETAILER,21010110.0,INACTIVE,01/01/2022,10/31/2022
32069266974,S&A VAPING INC,VAPE CITY 8,500 BAYBROOK MALL UNIT 5560,FRIENDSWOOD,TX,77546,2796.0,HARRIS,6,E-CIG RETAILER,21010114.0,ACTIVE,01/01/2022,
32069266974,S&A VAPING INC,VAPE CITY 9,2000 WILLOWBROOK MALL UNIT 5568,HOUSTON,TX,77070,5787.0,HARRIS,7,E-CIG RETAILER,21010115.0,ACTIVE,01/01/2022,
32069266974,S&A VAPING INC,VAPE CITY 80,20131 US 59 STE 5503,HUMBLE,TX,77338,,HARRIS,14,E-CIG RETAILER,23006357.0,ACTIVE,11/07/2022,
32069399460,MEMORIAL STEREO AND AUTO SHOP INC,MEMORIAL SMOKE N VAPE,1333 GESSNER RD STE B,HOUSTON,TX,77055,4135.0,HARRIS,2,E-CIG RETAILER,22000466.0,INACTIVE,01/01/2022,
32069667247,"VAPE KING HOUSTON, LLC","VAPE KING HOUSTON, LLC",3330 E FM 528 RD,FRIENDSWOOD,TX,77546,5012.0,HARRIS,2,E-CIG RETAILER,22006397.0,ACTIVE,02/05/2022,
32069717315,GOLDEN SMOKE LLC,GOLDEN SMOKE AND VAPE,4660 LOUETTA RD STE 115,SPRING,TX,77388,4560.0,HARRIS,1,E-CIG RETAILER,21014166.0,ACTIVE,01/01/2022,
32069895822,AKA PARTNERS INVESTMENTS LLC,VEGAS VAPE BAR,5645A TREASCHWIG RD,SPRING,TX,77373,7162.0,HARRIS,1,E-CIG RETAILER,22002637.0,ACTIVE,01/31/2022,
32070652725,"CELEBRITY INVESTMENTS, LLC",CELEBRITY SMOKE & VAPE,18311 CLAY RD STE B2,HOUSTON,TX,77084,7099.0,HARRIS,1,E-CIG RETAILER,22002664.0,INACTIVE,02/01/2022,08/31/2023
32070661650,"FUTURE MARTS, LLC",VAPEALICIOUS SMOKE SHOP & VAPE BAR,14485 BELLAIRE BLVD UNIT D,HOUSTON,TX,77083,7521.0,HARRIS,1,E-CIG RETAILER,21010900.0,ACTIVE,01/01/2022,
32070755841,DIAMOND VAPORS LLC,VAPE & BEYOND,403 W GRAND PKWY S STE M,KATY,TX,77494,8358.0,HARRIS,1,E-CIG RETAILER,21015202.0,ACTIVE,01/01/2022,
32070762292,"THE HUB SMOKE & VAPE, LLC",HUB SMOKE & VAPE,12970 WESTHEIMER RD STE 155,HOUSTON,TX,77077,5605.0,HARRIS,1,E-CIG RETAILER,22009616.0,ACTIVE,06/11/2022,
32070811024,SJA RETAIL LLC,NEW EDGE SMOKE & VAPE 4,23053 CLAY RD STE 400,KATY,TX,77493,8143.0,HARRIS,1,E-CIG RETAILER,21007220.0,ACTIVE,01/01/2022,
32072240792,"BLUE OCEAN HOSPITALITY & INFRASTRUCTURE, LLC",THE VAPE SHOP #1,31315 FM 2920 RD STE 14,WALLER,TX,77484,8021.0,HARRIS,6,E-CIG RETAILER,23005153.0,ACTIVE,06/22/2023,
32073243100,SATTI INVESTMENTS INC,SAQ CITY SMOKE VAPE CBD,14006 CYPRESS NORTH HOUSTON RD STE 106,CYPRESS,TX,77429,,HARRIS,2,E-CIG RETAILER,23005046.0,ACTIVE,06/17/2023,
32073676648,SAMOO ENTERPRISES LLC,CBD VAPE,6415 SAN FELIPE ST STE J,HOUSTON,TX,77057,2799.0,HARRIS,1,E-CIG RETAILER,22009346.0,ACTIVE,07/01/2022,
32073676648,SAMOO ENTERPRISES LLC,CBD + VAPE,7710 GARTH RD STE 400,BAYTOWN,TX,77521,8909.0,HARRIS,2,E-CIG RETAILER,22009245.0,ACTIVE,06/22/2022,
32074110027,CAVIERA LLC,MR. VAPE,11491 NORTH FWY,HOUSTON,TX,77060,3701.0,HARRIS,1,E-CIG RETAILER,22004675.0,INACTIVE,03/10/2022,05/31/2022
32074392823,ZAYN ENTERPRISE LLC,VAPE TOWN,5819 GULF FWY STE 400,HOUSTON,TX,77023,5354.0,HARRIS,2,E-CIG RETAILER,22006698.0,ACTIVE,05/03/2022,
32074392823,ZAYN ENTERPRISE LLC,VAPE TOWN,91 E EDGEBROOK DR,HOUSTON,TX,77034,1408.0,HARRIS,3,E-CIG RETAILER,23000514.0,ACTIVE,01/21/2023,
32074564736,TSJ 1 VENTURES LLC,VAPE XPRESS,1427 GESSNER RD STE 3,HOUSTON,TX,77080,7578.0,HARRIS,1,E-CIG RETAILER,21004934.0,ACTIVE,01/01/2022,
32074816995,SALWA GREENHOUSE ENTERPRISE INC,GREENHOUSE CBD & VAPE,2424 GREENHOUSE RD STE 130,HOUSTON,TX,77084,7731.0,HARRIS,1,E-CIG RETAILER,22005543.0,ACTIVE,05/19/2022,
32074968085,PLATINUM CLOUD GROUP LLC,GLASS CITY VAPE & SMOKE,5210 FM 2920 RD STE 500,SPRING,TX,77388,3695.0,HARRIS,1,E-CIG RETAILER,21013626.0,ACTIVE,01/01/2022,
32075336282,SMS HOUSTON LLC,SMOKE ISLAND & VAPE,2554 FM 1960 RD,HOUSTON,TX,77073,2506.0,HARRIS,1,E-CIG RETAILER,22003013.0,INACTIVE,02/03/2022,05/31/2022
32075624711,PAPER ROUTE INVESTMENTS LLC,CLOUD MASTERS SMOKE VAPE & CBD,12311 BAMMEL NORTH HOUSTON RD STE C,HOUSTON,TX,77066,4503.0,HARRIS,1,E-CIG RETAILER,21014228.0,INACTIVE,01/01/2022,06/05/2022
32075933526,GREEN PEACE LLC,HIGH ROLLER VAPE AND SMOKE,5900 CHIMNEY ROCK RD STE N,HOUSTON,TX,77081,2706.0,HARRIS,3,E-CIG RETAILER,22009803.0,INACTIVE,07/15/2022,12/31/2022
32075960941,ROOM AT DEER PARK LLC,VAPE ROOM DEER PARK,3717 CENTER ST STE B,DEER PARK,TX,77536,6581.0,HARRIS,1,E-CIG RETAILER,21010106.0,ACTIVE,01/01/2022,
32076251498,AQM ENTERPRISES INC,VAPE BAZAAR,4001 RICHMOND AVE STE E,HOUSTON,TX,77027,6850.0,HARRIS,1,E-CIG RETAILER,21004174.0,ACTIVE,01/01/2022,
32076251498,AQM ENTERPRISES INC,VAPE BAZAAR,1945 GESSNER RD,HOUSTON,TX,77080,6320.0,HARRIS,2,E-CIG RETAILER,21004175.0,ACTIVE,01/01/2022,
32076251498,AQM ENTERPRISES INC,VAPE BAZAAR,2714 W LAKE HOUSTON PKWY STE 155,HUMBLE,TX,77339,5231.0,HARRIS,3,E-CIG RETAILER,22013123.0,ACTIVE,12/01/2022,
32076346140,VAPE WORLD LLC,SMOKEE'S VAPE & SMOKE SHOP,12640 TELGE RD STE C,CYPRESS,TX,77429,5816.0,HARRIS,1,E-CIG RETAILER,23000971.0,ACTIVE,02/01/2023,
32076579799,VIRAJ INTERNATIONAL LLC,VAPEALICIOUS SMOKE SHOP & VAPE BAR,6340 SPENCER HWY # 140,PASADENA,TX,77505,1610.0,HARRIS,2,E-CIG RETAILER,21010931.0,ACTIVE,01/01/2022,
32076721110,LEGENDS DURHAM INC,LEGENDS SMOKE & VAPE SHOP,1801 DURHAM DR STE 6,HOUSTON,TX,77007,2272.0,HARRIS,1,E-CIG RETAILER,21009650.0,ACTIVE,01/01/2022,
32076837403,"MNM HOLDINGS LLC, A TEXAS SERIES LIMITED LIABILITY","BAHAMA MAMA VAPE, CBD & WINE KUYKENDAHL",24910 KUYKENDAHL RD STE B,TOMBALL,TX,77375,3204.0,HARRIS,3,E-CIG RETAILER,22006030.0,INACTIVE,01/22/2022,10/08/2023
32076987778,SESO ENTERPRISES LLC,BAHAMA MAMA CBD VAPE,125 W BAY AREA BLVD,WEBSTER,TX,77598,4111.0,HARRIS,1,E-CIG RETAILER,22000702.0,ACTIVE,01/02/2022,
32077058819,BALOCH BROTHERS GROUP LLC,"G'S SMOKE, VAPE & CBD SHOP",23135 MORTON RANCH RD STE 180,KATY,TX,77449,7802.0,HARRIS,1,E-CIG RETAILER,22000111.0,INACTIVE,01/01/2022,08/31/2023
32077103870,MY VAPES WHOLESALE LLC,TEXAS IMPORTS,7636 HARWIN DR STE 110,HOUSTON,TX,77036,1949.0,HARRIS,1,E-CIG RETAILER,21011726.0,INACTIVE,01/01/2022,
32077117110,JNJ WEST INTERESTS INC,SMOKE DREAMZ & VAPE #2,1201 WESTHEIMER RD STE C,HOUSTON,TX,77006,2701.0,HARRIS,1,E-CIG RETAILER,21007563.0,ACTIVE,01/01/2022,
32077117763,JPJ INTERESTS INC,SMOKE DREAMZ & VAPE,6447 RICHMOND AVE,HOUSTON,TX,77057,5911.0,HARRIS,1,E-CIG RETAILER,21007564.0,ACTIVE,01/01/2022,
32077142969,CANAL VENTURES LLC,VAPE PROS,4616 CANAL ST STE B,HOUSTON,TX,77011,2010.0,HARRIS,1,E-CIG RETAILER,22011868.0,ACTIVE,09/20/2022,
32077348426,BAMMEL SMOKE AND VAPE LLC,BAMMEL SMOKE & VAPE,10911 BAMMEL NORTH HOUSTON RD STE E,HOUSTON,TX,77086,1434.0,HARRIS,1,E-CIG RETAILER,21016822.0,ACTIVE,01/01/2022,
32077352782,MANDIA BUSINESS INC.,MILE HIGH SMOKE AND VAPE,10008 GULF FWY STE B,HOUSTON,TX,77034,1056.0,HARRIS,1,E-CIG RETAILER,21008695.0,ACTIVE,01/01/2022,
32077477159,1960 SMOKE N VAPE LLC,1960 SMOKE N VAPE,5950 FM 1960 RD W STE A,HOUSTON,TX,77069,4111.0,HARRIS,1,E-CIG RETAILER,21008698.0,INACTIVE,01/01/2022,05/31/2022
32077499161,"FIRST ADVANCEMENT, LLC",ZERO GRAVITY SMOKE & VAPE,5569 HIGHWAY 6 N,HOUSTON,TX,77084,1827.0,HARRIS,1,E-CIG RETAILER,21010010.0,INACTIVE,01/01/2022,10/01/2022
32077540691,"NVZ GROUP, LLC",SMO-KING VAPE AND SMOKE SHOP,12722 JONES RD STE 200,HOUSTON,TX,77070,2977.0,HARRIS,1,E-CIG RETAILER,22000940.0,ACTIVE,01/05/2022,
32077570904,"NIZRAN OPERATIONS, LLC",SMOKE-TIME VAPE & SMOKE SHOP,16714 HUFFMEISTER RD STE A,CYPRESS,TX,77429,1663.0,HARRIS,1,E-CIG RETAILER,21007009.0,ACTIVE,01/01/2022,
32077793753,"VEGAS VAPE, LLC.",VEGAS VAPE & SMOKE,19620 KUYKENDAHL RD STE 190,SPRING,TX,77379,3457.0,HARRIS,1,E-CIG RETAILER,21012335.0,INACTIVE,01/01/2022,07/31/2022
32077793753,"VEGAS VAPE, LLC.",VEGAS CELLPHONES & SMOKE SHOP,16272 IMPERIAL VALLEY DR STE D,HOUSTON,TX,77060,3566.0,HARRIS,2,E-CIG RETAILER,21012336.0,INACTIVE,01/01/2022,07/31/2023
32077793753,"VEGAS VAPE, LLC.",I SMOKE & VAPE,18468 KUYKENDAHL RD,SPRING,TX,77379,8123.0,HARRIS,5,E-CIG RETAILER,,INACTIVE,07/11/2022,
32077854100,SAVIO FERNANDES,SMOKE AND VAPE,432 LITTLE YORK RD STE 500,HOUSTON,TX,77076,1149.0,HARRIS,1,E-CIG RETAILER,22000942.0,INACTIVE,01/05/2022,02/28/2023
32078143941,RAA BUSINESS LLC,"GLASS CITY VAPE, AND MORE",4703 RICHMOND AVE,HOUSTON,TX,77027,6615.0,HARRIS,1,E-CIG RETAILER,22003300.0,ACTIVE,02/08/2022,
32078292326,VILCHIS V LLC,BAHAMA MAMA CBD VAPE AND SMOKE ON BINGLE,1819 BINGLE RD,HOUSTON,TX,77055,2300.0,HARRIS,1,E-CIG RETAILER,22012756.0,ACTIVE,01/12/2022,
32078787721,"SARASAJID ENTERPRISES, LLC",CBD PLUS VAPE,6415 SAN FELIPE ST,HOUSTON,TX,77057,2705.0,HARRIS,1,E-CIG RETAILER,22011904.0,ACTIVE,09/15/2022,
32078987982,IRONWOOD RETAIL LLC,CYPRESSWOOD SMOKE & VAPE,294 CYPRESSWOOD DR STE 100,SPRING,TX,77388,6002.0,HARRIS,1,E-CIG RETAILER,21010023.0,ACTIVE,01/01/2022,
32079058635,"VAPES R US, LLC","VAPES R US, LLC",826 BARBARA MAE ST STE G2,HOUSTON,TX,77015,4839.0,HARRIS,1,E-CIG RETAILER,22002306.0,ACTIVE,01/12/2022,
32079058635,"VAPES R US, LLC","VAPES R US, LLC",12753 EAST FWY,HOUSTON,TX,77015,5605.0,HARRIS,2,E-CIG RETAILER,22005792.0,ACTIVE,03/31/2022,
32079066752,"NVZ KATY GROUP, LLC",SMO-KING VAPE AND SMOKE SHOP,18909 W LITTLE YORK RD STE B,KATY,TX,77449,5793.0,HARRIS,1,E-CIG RETAILER,21009661.0,ACTIVE,01/01/2022,
32079172139,"ZEE FORTUNE, LLC",VAPE LAND & SMOKE LAND,3705 ALDINE MAIL ROUTE RD STE A,HOUSTON,TX,77039,4656.0,HARRIS,1,E-CIG RETAILER,23004440.0,ACTIVE,05/25/2023,
32079174713,53CHAM LLC,TEXAS SMOKE - VAPE - CBD,5211 BARKER CYPRESS RD STE 110,HOUSTON,TX,77084,6864.0,HARRIS,1,E-CIG RETAILER,21016825.0,ACTIVE,01/01/2022,
32079285030,PERFECTOS LLC,VAPE AND STUFF,12569 WHITTINGTON DR,HOUSTON,TX,77077,4849.0,HARRIS,1,E-CIG RETAILER,22012335.0,ACTIVE,10/03/2022,
32079296409,"4 CREW TEXAS, LLC",4 CREW TEXAS VAPE,2020 REPSDORPH RD STE 121,SEABROOK,TX,77586,6449.0,HARRIS,2,E-CIG RETAILER,22013817.0,ACTIVE,12/07/2022,
32079585884,FRY ROAD ENTERPRISE INC,GREENHOUSE CBD & VAPE,20680 WESTHEIMER PKWY,KATY,TX,77450,6230.0,HARRIS,1,E-CIG RETAILER,22005576.0,ACTIVE,04/20/2022,
32079783794,YZR LLC,THE VAPE SHOP,31315 FM 2920 RD STE 14,WALLER,TX,77484,8021.0,HARRIS,2,E-CIG RETAILER,22003332.0,INACTIVE,01/01/2022,08/25/2023
32079794395,VAPES EMPIRE INC,VAPES EMPIRE,14451 T C JESTER BLVD STE B,HOUSTON,TX,77014,1319.0,HARRIS,1,E-CIG RETAILER,21011164.0,ACTIVE,01/01/2022,
32079886415,"MYSHA BUSINESS, LLC",DAIQUIRI ISLAND & VAPE,13202 CUTTEN RD STE B,HOUSTON,TX,77069,3112.0,HARRIS,1,E-CIG RETAILER,22001750.0,ACTIVE,01/18/2022,
32080237665,TOPSHOP ENTERPRISES LLC,SMOKZILLA SMOKE AND VAPE #2,9331 FM 1960 RD W STE 300,HUMBLE,TX,77338,4244.0,HARRIS,2,E-CIG RETAILER,23007771.0,ACTIVE,09/22/2023,
32080275111,"KALYIS, LIMITED LIABILITY COMPANY",504 VAPE & SMOKE SHOP,9715 TELEPHONE RD STE 105,HOUSTON,TX,77075,2056.0,HARRIS,1,E-CIG RETAILER,22001817.0,ACTIVE,01/20/2022,
32080308482,GM BROTHERS LLC,VAPE N CELL MART,8124 LONG POINT RD,HOUSTON,TX,77055,2006.0,HARRIS,1,E-CIG RETAILER,22005369.0,ACTIVE,03/17/2022,
32080733127,"NVZ HARROW, LLC",SMO-KING VAPE & SMOKE SHOP #3,19922 KIETH HARROW BLVD,KATY,TX,77449,,HARRIS,1,E-CIG RETAILER,22000948.0,ACTIVE,01/05/2022,
32080773826,AYAAN & ILIYAN ENTERPRISES LLC,SMOKZILLA SMOKE AND VAPE,5418 FM 2100 RD STE B,CROSBY,TX,77532,,HARRIS,1,E-CIG RETAILER,21007053.0,ACTIVE,01/01/2022,
32081139662,"KISMET INVESTMENT GROUP, LLC",THE VAPE GUYS,3212 PASADENA BLVD,PASADENA,TX,77503,3106.0,HARRIS,1,E-CIG RETAILER,21007257.0,ACTIVE,01/01/2022,
32081139662,"KISMET INVESTMENT GROUP, LLC",THE VAPE GUYS,2210 ALLEN GENOA RD STE E,HOUSTON,TX,77017,6847.0,HARRIS,2,E-CIG RETAILER,23004114.0,ACTIVE,05/18/2023,
32081140934,EXOTIC VAPES LLC,EXOTIC VAPES LLC,5317 WASHINGTON AVE UNIT B,HOUSTON,TX,77007,5201.0,HARRIS,15,E-CIG RETAILER,23006845.0,ACTIVE,09/01/2023,
32081187745,THE GASPER GROUP INC,THE VAPE SPOT,12121 VETERANS MEMORIAL DR,HOUSTON,TX,77067,5237.0,HARRIS,1,E-CIG RETAILER,22010179.0,INACTIVE,07/15/2022,09/30/2023
32081551585,VAPES EMPIRE 2 INC,SMOKE SHOP,7989 TIDWELL RD STE C,HOUSTON,TX,77028,1130.0,HARRIS,1,E-CIG RETAILER,22005077.0,INACTIVE,03/15/2022,09/30/2023
32081551585,VAPES EMPIRE 2 INC,SMOKE SHOP #2,13203 CROSBY LYNCHBURG RD,CROSBY,TX,77532,7253.0,HARRIS,2,E-CIG RETAILER,22011569.0,INACTIVE,10/01/2022,09/30/2023
32081582309,MCN MANAGEMENT LLC,CANNAPHORIA CBD VAPE WELLNESS,5311 BELLAIRE BLVD STE B,BELLAIRE,TX,77401,3962.0,HARRIS,1,E-CIG RETAILER,22002514.0,ACTIVE,01/26/2022,
32081771340,ANZ FORTUNE LLC,GLASS CITY VAPE AND MORE #3,1029 HIGHWAY 6 N STE 900,HOUSTON,TX,77079,1044.0,HARRIS,1,E-CIG RETAILER,22009652.0,INACTIVE,07/07/2022,09/30/2023
32081865720,DELTA RETAIL LLC,SABO SMOKE & VAPE,10717 SAGETREE DR STE B,HOUSTON,TX,77089,3339.0,HARRIS,1,E-CIG RETAILER,23000334.0,ACTIVE,01/19/2023,
32082066724,"VAPE REVOLUTION, LLC",INTENSITY SMOKE N VAPE,3111 FRY RD STE 402,KATY,TX,77449,6831.0,HARRIS,1,E-CIG RETAILER,22009612.0,INACTIVE,06/11/2022,03/31/2023
32082191258,NIAAM LLC,VAPE VASE,6615 BRITTMOORE RD STE B,HOUSTON,TX,77041,3801.0,HARRIS,2,E-CIG RETAILER,22009464.0,ACTIVE,02/02/2022,
32082191258,NIAAM LLC,VAPE BASE,6705 LYONS AVE STE B,HOUSTON,TX,77020,5132.0,HARRIS,4,E-CIG RETAILER,22009742.0,ACTIVE,07/13/2022,
32082298962,VAPE GALLERY STORES INC,TOP CHOICE SMOKE SHOP 2,1809 ELDRIDGE PKWY,HOUSTON,TX,77077,2549.0,HARRIS,1,E-CIG RETAILER,22001066.0,ACTIVE,01/01/2022,
32082298962,VAPE GALLERY STORES INC,TOP CHOICE SMOKE SHOP 4,1621 UPLAND DR STE B,HOUSTON,TX,77043,3702.0,HARRIS,2,E-CIG RETAILER,22001067.0,ACTIVE,01/01/2022,
32082298962,VAPE GALLERY STORES INC,TOP CHOICE SMOKE SHOP 3,1460 ELDRIDGE PKWY STE 120,HOUSTON,TX,77077,2121.0,HARRIS,3,E-CIG RETAILER,22001068.0,ACTIVE,01/01/2022,
32082298962,VAPE GALLERY STORES INC,TOP CHOICE SMOKE SHOP 1,14366 MEMORIAL DR STE C,HOUSTON,TX,77079,6745.0,HARRIS,4,E-CIG RETAILER,22001069.0,ACTIVE,01/01/2022,
32082320774,SOUTHWEST DISTRIBUTORS INC.,STRAWBERRY SMOKE & VAPES,7800 HARWIN DR STE A2,HOUSTON,TX,77036,1859.0,HARRIS,1,E-CIG RETAILER,23000114.0,INACTIVE,01/09/2023,06/30/2023
32082392542,SKZ ENTERPRISES LLC,HIPPOS VAPE AND SMOKE SPRING,230 CYPRESSWOOD DR STE F,SPRING,TX,77388,6042.0,HARRIS,2,E-CIG RETAILER,22011023.0,INACTIVE,08/17/2022,06/01/2023
32082400352,"GREENHOUSE NOVELTY, LLC",GREENHOUSE SMOKE & VAPE,9132 W LITTLE YORK RD STE B,HOUSTON,TX,77040,3310.0,HARRIS,1,E-CIG RETAILER,22001674.0,INACTIVE,01/15/2022,06/30/2023
32082419550,SFS BALOCH INVESTMENTS LLC,"G'S SMOKE, VAPE & CBD SHOP",24211 KUYKENDAHL RD STE 140,TOMBALL,TX,77375,5330.0,HARRIS,1,E-CIG RETAILER,23001673.0,INACTIVE,02/23/2023,09/30/2023
32082646152,"337 SMOKE AND VAPE SHOP, LLC","337 SMOKE AND VAPE SHOP, LLC",10505 TOWN AND COUNTRY WAY STE 19853,HOUSTON,TX,77024,2214.0,HARRIS,1,E-CIG RETAILER,22002861.0,ACTIVE,02/01/2022,
32082792808,AKS GROUP LLC,HTX VAPE N SMOKE,8607 LONG POINT RD STE 200,HOUSTON,TX,77055,3033.0,HARRIS,1,E-CIG RETAILER,22005790.0,ACTIVE,04/04/2022,
32083208424,MULTISTREAM RETAILS LLC,SPACECITY VAPE,1410 FM 1960 BYPASS RD E,HUMBLE,TX,77338,3939.0,HARRIS,1,E-CIG RETAILER,22008802.0,ACTIVE,06/30/2022,
32083215304,INAC AD - SB LLC,VAPE & PHONES4U,14110 S POST OAK RD STE A,HOUSTON,TX,77045,5251.0,HARRIS,1,E-CIG RETAILER,22012683.0,INACTIVE,10/15/2022,11/15/2023
32083553514,"HTX PRIME BUSINESS, LLC",LIGHTHOUSE SMOKE AND VAPE,7555 LONG POINT RD STE A,HOUSTON,TX,77055,3747.0,HARRIS,1,E-CIG RETAILER,22008243.0,ACTIVE,05/26/2022,
32083674641,BNSJ LLC,CRAZY HEAD VAPES,706 W GRAY ST,HOUSTON,TX,77019,4325.0,HARRIS,1,E-CIG RETAILER,22009296.0,ACTIVE,06/01/2022,
32083905979,GREEN SMOKE LLC,GREEN SMOKE VAPE AND TOBACCO,14121 NORTHWEST FWY STE F,HOUSTON,TX,77040,5064.0,HARRIS,1,E-CIG RETAILER,22008836.0,ACTIVE,06/01/2022,
32084082950,"606 UVALDE, LLC",UVALDE SMOKE + VAPE,606 UVALDE RD,HOUSTON,TX,77015,3721.0,HARRIS,1,E-CIG RETAILER,22008305.0,ACTIVE,05/01/2022,
32084246969,FOUR HAPPINESS LLC,SUPER VAPE,16506 FM 529 RD STE 115,HOUSTON,TX,77095,1463.0,HARRIS,1,E-CIG RETAILER,22007117.0,ACTIVE,06/15/2022,
32084306946,BTSTX LLC,ROLLING & CO. SMOKE CBD VAPE,14635 FM 2920 RD STE 103,TOMBALL,TX,77377,3102.0,HARRIS,1,E-CIG RETAILER,22012714.0,ACTIVE,12/01/2022,
32084388282,ARK GROUP LLC,VAPE & SMOKE STOP,19125 W LITTLE YORK RD STE B-1,KATY,TX,77449,5775.0,HARRIS,2,E-CIG RETAILER,22013669.0,INACTIVE,01/01/2023,06/30/2023
32084441768,ELITE SKYLINE INVESTMENT LLC,WAYUP SMOKE & VAPE,1701 FARM TO MARKET 1960 RD W STE F,HOUSTON,TX,77090,3212.0,HARRIS,1,E-CIG RETAILER,22008886.0,ACTIVE,08/01/2022,
32084755282,"ALL STAR TOBACCO AND VAPE, INC.",ALL STAR TOBACCO AND VAPE,1131 CLEAR LAKE CITY BLVD,HOUSTON,TX,77062,8102.0,HARRIS,1,E-CIG RETAILER,22013306.0,ACTIVE,12/12/2022,
32084768343,HAQ BUSINESS INC,SYLVAN VAPE & MORE,1131 S BROADWAY ST,LA PORTE,TX,77571,5301.0,HARRIS,1,E-CIG RETAILER,22013726.0,ACTIVE,12/06/2022,
32084861593,FOX RETAIL LLC,SPRING WELLNESS SMOKE & VAPE,5240 FM 2920 RD STE 300,SPRING,TX,77388,3003.0,HARRIS,1,E-CIG RETAILER,22013297.0,ACTIVE,12/01/2022,
32084869216,"2022 SSS LAND, INC.",VEGAS VAPE & SMOKE,19620 KUYKENDAHL RD STE 190,SPRING,TX,77379,3457.0,HARRIS,1,E-CIG RETAILER,22009468.0,ACTIVE,07/01/2022,
32085072752,MEMORIAL SMOKE & VAPE INC,MEMORIAL SMOKE & VAPE,1333 GESSNER RD STE B,HOUSTON,TX,77055,4135.0,HARRIS,1,E-CIG RETAILER,22011869.0,ACTIVE,09/14/2022,
32085192006,EZAT AND ELIANA LLC,VIPER VAPES,1235 CLEAR LAKE CITY BLVD STE D,HOUSTON,TX,77062,8125.0,HARRIS,2,E-CIG RETAILER,22013050.0,ACTIVE,11/01/2022,
32085250234,EASY HOLDINGS LLC,BAHAMA MAMA VAPE CBD,24910 KUYKENDAHL RD STE B,TOMBALL,TX,77375,3204.0,HARRIS,1,E-CIG RETAILER,23008362.0,ACTIVE,10/11/2023,
32085660762,NIDSTX LLC,BAHAMA MAMA VAPE CBD WELLNESS,9116 N GRAND PKWY W,TOMBALL,TX,77375,2335.0,HARRIS,1,E-CIG RETAILER,22014298.0,ACTIVE,02/15/2023,
32086044941,"VAPE DOGS, LLC",VAPE DOGS,10870 W BELLFORT AVE,HOUSTON,TX,77099,4751.0,HARRIS,1,E-CIG RETAILER,22011574.0,ACTIVE,09/02/2022,
32086320515,OAHS LLC,SERAFINA CBD & VAPE,979 SHELDON RD,CHANNELVIEW,TX,77530,3513.0,HARRIS,1,E-CIG RETAILER,23005580.0,ACTIVE,07/11/2023,
32086392928,"AZT USA INVESTMENTS, LLC",SMOKE & VAPE POT,5417 ANDERSON RD STE D,HOUSTON,TX,77053,2154.0,HARRIS,1,E-CIG RETAILER,22012408.0,ACTIVE,10/10/2022,
32086848044,SKYRIDGE RETAIL LLC,ELDRIDGE PKWY SMOKE & VAPE,1275 ELDRIDGE PKWY # 1260,HOUSTON,TX,77077,2189.0,HARRIS,1,E-CIG RETAILER,23000056.0,ACTIVE,01/20/2023,
