Taxpayer Id,Taxpayer Name,Location Name,Address,City,State,Zip,Zip+4,County,Location Number,Permit Type,Permit Number,Permit Status,Permit Begin Date,Permit End Date
32055716347,HIGHLINER AUTO. LLC.,DREAMER SMOKE SHOP,4411 CEDARDALE DR STE B,DALLAS,TX,75241,7035.0,DALLAS,1,E-CIG RETAILER,21011812.0,ACTIVE,01/01/2022,
32056008306,MYKESHIA RICHARDSON,SMOKE ZONE & MORE,4864 S BUCKNER BLVD STE 400,DALLAS,TX,75227,2357.0,DALLAS,4,E-CIG RETAILER,21006169.0,ACTIVE,01/01/2022,
32056060166,NORTHWEST SMOKERS INC,3D SMOKE SHOP #6,6530 E NORTHWEST HWY,DALLAS,TX,75231,8010.0,DALLAS,1,E-CIG RETAILER,21011814.0,ACTIVE,01/01/2022,
32056144143,SOSA'S SHOPS INC,SMOKEY'S SMOKE SHOP,4506 COLUMBIA AVE STE 150,DALLAS,TX,75226,1016.0,DALLAS,3,E-CIG RETAILER,23003800.0,ACTIVE,05/15/2023,
32056472445,SMOKE XPRESS INC,SMOKE XPRESS,3701 ESTERS RD STE 103,IRVING,TX,75038,4698.0,DALLAS,1,E-CIG RETAILER,21013244.0,ACTIVE,01/01/2022,
32057530159,"STINKY'S SMOKE SHOP, LLC","STINKY'S SMOKE SHOP, LLC",2408 E TRINITY MILLS RD STE 106,CARROLLTON,TX,75006,1935.0,DALLAS,2,E-CIG RETAILER,22001280.0,ACTIVE,01/11/2022,
32059541675,3D GARLAND SMOKERS INC,3D SMOKE SHOP #10,2717 E BELT LINE RD STE 108B,CARROLLTON,TX,75006,5437.0,DALLAS,1,E-CIG RETAILER,22000168.0,ACTIVE,01/01/2022,
32060032805,CANYON FINANCIAL INC,HOUSE OF SMOKE,4299 BELT LINE RD,ADDISON,TX,75001,4510.0,DALLAS,4,E-CIG RETAILER,21010621.0,ACTIVE,01/01/2022,
32060906800,F&K INVESTMENT LLC,SUPER FUN SMOKE SHOP,905 SW 3RD ST,GRAND PRAIRIE,TX,75051,3032.0,DALLAS,2,E-CIG RETAILER,22007407.0,ACTIVE,06/01/2022,
32060906800,F&K INVESTMENT LLC,NO 1 SMOKE SHOP,1038 W CAMP WISDOM RD,DALLAS,TX,75232,3536.0,DALLAS,3,E-CIG RETAILER,22012638.0,ACTIVE,11/01/2022,
32061687441,KHALID ENTERPRISES INC,SMOKE SHOP ACCESSORIES,11029 HARRY HINES BLVD STE B105,DALLAS,TX,75229,5782.0,DALLAS,1,E-CIG RETAILER,21007201.0,ACTIVE,01/01/2022,
32062404036,PANCHAKANYA ENTERPRISES LLC,OG SMOKE,101 N HAMPTON RD STE 105,DESOTO,TX,75115,4911.0,DALLAS,3,E-CIG RETAILER,22002975.0,ACTIVE,01/25/2022,
32063496627,MARKELL GROUP LLC,GREEDY GROVE SMOKE SHOP 2,1917 S BUCKNER BLVD,DALLAS,TX,75217,1822.0,DALLAS,1,E-CIG RETAILER,21007741.0,ACTIVE,01/01/2022,
32065178405,RUZE WHOLESALE LLC,LIVE OAK SMOKE SHOP,4102 LIVE OAK ST,DALLAS,TX,75204,6769.0,DALLAS,1,E-CIG RETAILER,21010490.0,ACTIVE,01/01/2022,
32065599337,TRIPLE M REPAIR LLC,SMOKE NATION,3460 W WALNUT ST STE 500,GARLAND,TX,75042,7121.0,DALLAS,1,E-CIG RETAILER,21004872.0,ACTIVE,01/01/2022,
32066325914,DABOUS CORP INC,HEMPTATIONS SMOKE SHOP,2300 KELLER SPRINGS RD STE 500,CARROLLTON,TX,75006,,DALLAS,1,E-CIG RETAILER,21006822.0,ACTIVE,01/01/2022,
32067340581,MOBILE SMOKE SHOP LLC,MOBILE SMOKE SHOP LLC,847 SINGLETON BLVD STE 110,DALLAS,TX,75212,4014.0,DALLAS,1,E-CIG RETAILER,21011490.0,ACTIVE,01/01/2022,
32067461155,"SNP 3, INC",SMOKE N PEACE,10531 E NORTHWEST HWY,DALLAS,TX,75238,4800.0,DALLAS,1,E-CIG RETAILER,22000975.0,ACTIVE,01/10/2022,
32069133893,IN MOTION TRADING LLC,B-OVER 21 SMOKE SHOP,1406 W MAIN ST,GRAND PRAIRIE,TX,75050,5215.0,DALLAS,4,E-CIG RETAILER,22004172.0,INACTIVE,02/17/2022,
32069269226,DFW VAPOR & SMOKE LLC,DFW SMOKE SHOP & VAPOR,3581 N BELT LINE RD,IRVING,TX,75062,7804.0,DALLAS,2,E-CIG RETAILER,22001232.0,ACTIVE,01/11/2022,
32069303751,YUJA LLC,NEW SMOKE WORLD,1815 W TARRANT RD STE 103,GRAND PRAIRIE,TX,75050,3135.0,DALLAS,1,E-CIG RETAILER,21013602.0,ACTIVE,01/01/2022,
32070823557,RIVER MAGIC INC,SMOKE CLUB,1200 E DAVIS ST STE 114,MESQUITE,TX,75149,8711.0,DALLAS,2,E-CIG RETAILER,22004218.0,ACTIVE,02/21/2022,
32071349560,"NAY SMART INVESTMENTS , INC.",FASHION SMOKE,1451 W MOCKINGBIRD LN,DALLAS,TX,75247,4905.0,DALLAS,2,E-CIG RETAILER,21011547.0,ACTIVE,01/01/2022,
32072363941,MEENA TRADERS LLC,PARKWAY SMOKE SHOP,625 PIONEER RD STE 108,MESQUITE,TX,75149,5286.0,DALLAS,1,E-CIG RETAILER,23001407.0,ACTIVE,02/12/2023,
32072507901,ULTIMATE MILES INC,LIT IT SMOKE SHOP,516 W ARAPAHO RD STE 110,RICHARDSON,TX,75080,4342.0,DALLAS,1,E-CIG RETAILER,21013613.0,ACTIVE,01/01/2022,
32072559597,MPS RETAIL CORP,PEAK SMOKE SHOP,6933 SCYENE RD,DALLAS,TX,75227,6539.0,DALLAS,1,E-CIG RETAILER,22000314.0,ACTIVE,01/01/2022,
32073266689,OMAR MARTINEZ LOPEZ,D SMOKE SHOP,9334 E R L THORNTON FWY STE 316,DALLAS,TX,75228,6113.0,DALLAS,1,E-CIG RETAILER,22004035.0,ACTIVE,02/22/2022,
32074147664,"LAKE JUNE GROUP, INC.",LAKE JUNE SMOKE SHOP,11331 LAKE JUNE RD STE A3,BALCH SPRINGS,TX,75180,1221.0,DALLAS,1,E-CIG RETAILER,21016812.0,INACTIVE,01/01/2022,01/01/2022
32074149009,K.PEREZNEGRON INC,SMOKE PRETTY DALLAS,1924 W JEFFERSON BLVD STE 103,DALLAS,TX,75208,5593.0,DALLAS,2,E-CIG RETAILER,22003295.0,ACTIVE,02/08/2022,
32074659866,OMS INVESTMENT LLC,I SMOKE TOBACCO AND GIFT SHOP,2210 W MAIN ST,GRAND PRAIRIE,TX,75050,5071.0,DALLAS,1,E-CIG RETAILER,21013312.0,ACTIVE,01/01/2022,
32074707277,"MOON SMOKE HOUSE, INC.",I LOVE SMOKE HOUSE,344 W PLEASANT RUN RD,LANCASTER,TX,75146,1566.0,DALLAS,1,E-CIG RETAILER,21006964.0,INACTIVE,01/01/2022,04/01/2022
32074707277,"MOON SMOKE HOUSE, INC.",J.K,8300 LA PRADA DR STE 174,DALLAS,TX,75228,8701.0,DALLAS,2,E-CIG RETAILER,23000345.0,ACTIVE,01/15/2023,
32074855381,"A&R SMOKE, INC.",SMOKE PUFF,724 E MARSHALL DR STE 102,GRAND PRAIRIE,TX,75051,4418.0,DALLAS,1,E-CIG RETAILER,21006967.0,ACTIVE,01/01/2022,
32074904197,MONSTER SMOKE OUTLET LLC,MONSTER SMOKE OUTLET,2527 ROYAL LN STE 102,DALLAS,TX,75229,7168.0,DALLAS,1,E-CIG RETAILER,21006968.0,INACTIVE,01/01/2022,01/01/2022
32075554009,KNUN LLC,DISCOUNT SMOKE & BEER,1335 N BELT LINE RD STE 13,IRVING,TX,75061,4037.0,DALLAS,1,E-CIG RETAILER,22005943.0,ACTIVE,03/26/2022,
32075788144,ASNY GROUP INC,LATINO SMOKE AND VAPOR,1916 WALNUT PLZ STE 100,CARROLLTON,TX,75006,5861.0,DALLAS,1,E-CIG RETAILER,21016821.0,ACTIVE,01/01/2022,
32075998099,3D ROWLETT SMOKERS INC,3D SMOKE SHOP #9,5321 LAKEVIEW PKWY STE 101,ROWLETT,TX,75088,4131.0,DALLAS,1,E-CIG RETAILER,22000234.0,ACTIVE,01/01/2022,
32076261588,PURPLE ZEN LLC,SMOKE IT,2532 W WALNUT ST,GARLAND,TX,75042,6439.0,DALLAS,1,E-CIG RETAILER,22010543.0,ACTIVE,08/01/2022,
32076293466,HABESHA STAR LLC,RED SEA SMOKE SHOP,4413 W WALNUT ST STE 417,GARLAND,TX,75042,5982.0,DALLAS,1,E-CIG RETAILER,22011295.0,ACTIVE,08/24/2022,
32076360620,D.F. TRADING LLC,SMOKE DEPOT,11029 HARRY HINES BLVD STE C105,DALLAS,TX,75229,5798.0,DALLAS,1,E-CIG RETAILER,22000515.0,ACTIVE,01/01/2022,
32076427023,ALL THE SMOKE LLC,ALL THE SMOKE,120 LAVON DR STE 120,GARLAND,TX,75040,6520.0,DALLAS,1,E-CIG RETAILER,22010255.0,ACTIVE,01/01/2022,
32076701674,BJ KUNWAR LLC,DEEZ SMOKE 4 LESS,2915 ESTERS RD,IRVING,TX,75062,7781.0,DALLAS,1,E-CIG RETAILER,22004138.0,ACTIVE,01/01/2022,
32076797672,XPRESS FUSION LLC.,SMOKE XPRESS,834 FORT WORTH ST STE 2,GRAND PRAIRIE,TX,75050,5560.0,DALLAS,1,E-CIG RETAILER,21013326.0,INACTIVE,01/01/2022,05/31/2022
32076807315,THE BUZZ STOP SMOKE SHOP LLC,THE BUZZ STOP SMOKE SHOP LLC,513 W JEFFERSON ST UNIT 140,GRAND PRAIRIE,TX,75051,1606.0,DALLAS,1,E-CIG RETAILER,22003944.0,INACTIVE,02/11/2022,08/25/2022
32076874430,AAIRA TRADING INC,HEAVEN N SKY SMOKE SHOP,1980 NANTUCKET DR STE 106,RICHARDSON,TX,75080,3360.0,DALLAS,1,E-CIG RETAILER,22013996.0,ACTIVE,10/22/2022,
32076874430,AAIRA TRADING INC,HEAVEN N SKY SMOKE SHOP,6246 BROADWAY BLVD STE B,GARLAND,TX,75043,5900.0,DALLAS,2,E-CIG RETAILER,23000427.0,ACTIVE,01/20/2023,
32077226671,ISREAL BECERRA AND RICHARD ASLIN,RIZZY SMOKE SHOP,2010 KELLER SPRINGS RD,CARROLLTON,TX,75006,4304.0,DALLAS,2,E-CIG RETAILER,21015279.0,ACTIVE,01/01/2022,
32077582628,SHADY GROVE VENTURES LLC,SHADY GROVE SMOKE,1419 W SHADY GROVE RD,IRVING,TX,75060,3859.0,DALLAS,1,E-CIG RETAILER,22008521.0,ACTIVE,06/03/2022,
32077684655,MAB WIRELESS LLC,SMOKE HOUSE,5425 N JIM MILLER RD STE B,DALLAS,TX,75227,1522.0,DALLAS,4,E-CIG RETAILER,22010944.0,ACTIVE,08/11/2022,
32077791898,THE SMOKE SPOT LLC,THE SMOKE SPOT,2819 COMMERCE ST,DALLAS,TX,75226,1608.0,DALLAS,1,E-CIG RETAILER,22010297.0,ACTIVE,02/01/2022,
32077865890,ALMA ZATRIEH GROUP INC,W SMOKE,1050 N WESTMORELAND RD STE 124,DALLAS,TX,75211,2416.0,DALLAS,1,E-CIG RETAILER,21005865.0,ACTIVE,01/01/2022,
32078203455,JENNI BUSINESS LLC,JENNY SMOKE SHOP,2990 LOMBARDY LN STE 240,DALLAS,TX,75220,2648.0,DALLAS,8,E-CIG RETAILER,23008841.0,ACTIVE,11/20/2023,
32078634659,"THAPAKC EMPIRE, LLC.",SMOKE EMPIRE #2,3480 S CARRIER PKWY STE 190,GRAND PRAIRIE,TX,75052,6459.0,DALLAS,2,E-CIG RETAILER,22000709.0,ACTIVE,02/01/2022,
32078670315,PUFF-N-GO LLC,PUFF-N-GO SMOKE & VAPOR,415 S CARROLL AVE STE 102,DALLAS,TX,75223,2627.0,DALLAS,2,E-CIG RETAILER,22001664.0,ACTIVE,01/15/2022,
32079093517,TEXAS HIGHNESS INC,HAZE N BLAZE SMOKE SHOP,8928 E R L THORNTON FWY STE 109,DALLAS,TX,75228,6195.0,DALLAS,1,E-CIG RETAILER,22001616.0,ACTIVE,02/01/2022,
32079510049,"US CLARK GROUP # 2, INC",SMOKE PALACE SMOKE SHOP,1700 W POLO RD STE 124,GRAND PRAIRIE,TX,75052,1821.0,DALLAS,1,E-CIG RETAILER,21005881.0,ACTIVE,01/01/2022,
32079699727,OWENS BROS ENTERPRISES INC,121 SMOKE SHOP,680 N DENTON TAP RD STE 200,COPPELL,TX,75019,7938.0,DALLAS,1,E-CIG RETAILER,21010578.0,ACTIVE,01/01/2022,
32079713379,AMIN MUHAMMAD JAFFER SACHWANI,CHERRY PHONE ACCESSORIES & SMOKE SHOP,3924 W RED BIRD LN,DALLAS,TX,75237,2038.0,DALLAS,1,E-CIG RETAILER,21012097.0,ACTIVE,01/01/2022,
32080105425,NSH TRADE INC,SMOKE MART,209 E PLEASANT RUN RD STE 135,DESOTO,TX,75115,3989.0,DALLAS,1,E-CIG RETAILER,22000259.0,INACTIVE,01/01/2022,
32080177259,O.KAY INVESTMENTS LLC,THE SMOKE JOB,111 E 2ND ST,IRVING,TX,75060,3015.0,DALLAS,2,E-CIG RETAILER,22013610.0,ACTIVE,12/01/2022,
32080211439,"LIT SMOKE SHOP, LLC",LIT SMOKE SHOP,1127 COKER ST,IRVING,TX,75062,3693.0,DALLAS,2,E-CIG RETAILER,22014068.0,ACTIVE,12/14/2022,
32080242582,SMOKES R US INC,SMOKES R US INC,2626 S WESTMORELAND RD STE 600,DALLAS,TX,75211,8900.0,DALLAS,1,E-CIG RETAILER,21008732.0,INACTIVE,01/01/2022,02/28/2023
32080328365,"US CLARK GROUP #3, INC",WE SMOKE,8817 CLARK RD,DALLAS,TX,75249,1080.0,DALLAS,1,E-CIG RETAILER,21005887.0,ACTIVE,01/01/2022,
32080678363,HARAM INVESTMENT INC,BLUE MOON SMOKE SHOP,424 E BELT LINE RD,WILMER,TX,75172,1324.0,DALLAS,3,E-CIG RETAILER,22005927.0,ACTIVE,04/05/2022,
32080867123,MAHADEV SMOKES LLC,AMSTERDAM SMOKES,1922 N STORY RD,IRVING,TX,75061,1936.0,DALLAS,1,E-CIG RETAILER,23008079.0,ACTIVE,08/22/2023,
32081385083,HGBP LLC,SMOKE DEN,4030 CEDAR SPRINGS RD,DALLAS,TX,75219,3520.0,DALLAS,1,E-CIG RETAILER,22005422.0,ACTIVE,02/06/2022,
32081440615,CARRIER SMOKE LLC,CITY SMOKES #3,950 S CARRIER PKWY STE 160,GRAND PRAIRIE,TX,75051,1682.0,DALLAS,1,E-CIG RETAILER,21006373.0,ACTIVE,01/01/2022,
32081635040,SRR RETAIL MANAGEMENT LLC,GP SMOKE SHOP,809 W JEFFERSON ST STE A,GRAND PRAIRIE,TX,75051,1645.0,DALLAS,1,E-CIG RETAILER,21010036.0,ACTIVE,01/01/2022,
32081739271,DRAGON SMOKE SHOP LLC,DRAGON SMOKE SHOP UNIVERSITY,6719 HILLCREST AVE UNIT B,UNIVERSITY PARK,TX,75205,1304.0,DALLAS,2,E-CIG RETAILER,22005981.0,ACTIVE,04/15/2022,
32082231492,SPOTCENTRAL WORLDWIDE LLC,LATINOS SMOKE SHOP,2226 GUS THOMASSON RD,DALLAS,TX,75228,3003.0,DALLAS,1,E-CIG RETAILER,22011028.0,ACTIVE,08/22/2022,
32082256747,"INARUWA ENTERPRISES, INC.",THE SMOKE STUDIO,3005 S CARRIER PKWY STE 102,GRAND PRAIRIE,TX,75052,5645.0,DALLAS,1,E-CIG RETAILER,21015205.0,ACTIVE,01/01/2022,
32082323414,WARDAK LLC,HIGH LIMIT SMOKE SHOP,800 N BELT LINE RD,IRVING,TX,75061,6318.0,DALLAS,1,E-CIG RETAILER,21015201.0,ACTIVE,01/01/2022,
32082423784,SAI SMOKE SHOP LLC,SAI SMOKE SHOP,2410 DUNCANVILLE RD STE 120,DALLAS,TX,75211,6506.0,DALLAS,1,E-CIG RETAILER,22000952.0,INACTIVE,01/20/2022,07/10/2022
32082599104,VIP SMOKE SHOP INC,VIP SMOKE SHOP INC,312 E MAIN ST,GRAND PRAIRIE,TX,75050,5725.0,DALLAS,1,E-CIG RETAILER,22004087.0,ACTIVE,03/31/2022,
32082688022,MZB SMOKE LLC,IN & OUT SMOKE,2825 VALLEY VIEW LN STE 303,FARMERS BRANCH,TX,75234,4965.0,DALLAS,1,E-CIG RETAILER,22008256.0,INACTIVE,04/30/2022,03/31/2023
32083201866,BROTHERS SMOKE SHOP LLC,BROTHERS SMOKE SHOP LLC,12101 GREENVILLE AVE,DALLAS,TX,75243,583.0,DALLAS,1,E-CIG RETAILER,22004893.0,ACTIVE,03/02/2022,
32083606247,"ZAYTOON TREE INVESTMENTS, LLC",SMOKE LAB,1815 W CAMPBELL RD UNIT 4,GARLAND,TX,75044,2401.0,DALLAS,1,E-CIG RETAILER,23003695.0,INACTIVE,06/01/2023,06/01/2023
32083659964,RUN RADIL LLC,I LOVE SMOKE SHOP,334 W PLEASANT RUN RD,LANCASTER,TX,75146,1566.0,DALLAS,1,E-CIG RETAILER,22008655.0,ACTIVE,06/06/2022,
32083674583,OAK CLIFF SMOKE SHOP L.L.C.,OAK CLIFF SMOKE SHOP,410 W DAVIS ST,DALLAS,TX,75208,4611.0,DALLAS,1,E-CIG RETAILER,22009045.0,ACTIVE,07/01/2022,
32083726912,SMOKE & VIBES LLC,SMOKE & VIBES,630 S CENTRAL EXPY,RICHARDSON,TX,75080,7401.0,DALLAS,1,E-CIG RETAILER,22014108.0,ACTIVE,01/01/2023,
32083989593,MAUI HOLDINGS GROUP LLC,360 SMOKE SHOP,12700 MIDWAY RD,DALLAS,TX,75244,6301.0,DALLAS,1,E-CIG RETAILER,22009240.0,ACTIVE,06/01/2022,
32083999634,ZEE C-STORE SMOKE & TOBACCO INC,ZEE C-STORE SMOKE & TOBACCO INC,4825 ROSS AVE,DALLAS,TX,75204,4825.0,DALLAS,1,E-CIG RETAILER,22006777.0,ACTIVE,04/20/2022,
32084036824,NEEDWEED LLC,LAKHEY SMOKES,2585 FAITHON P LUCAS SR BLVD STE 200,MESQUITE,TX,75181,1504.0,DALLAS,1,E-CIG RETAILER,22010560.0,ACTIVE,10/01/2022,
32084315962,AR TEXAS INVESTMENT LLC,SMOKE STUDIO,11834 HARRY HINES BLVD STE 123,DALLAS,TX,75234,5906.0,DALLAS,1,E-CIG RETAILER,22008543.0,ACTIVE,06/01/2022,
32084603102,SRI JALPA DEVI INC,SMOKE HEAVAN,13311 MONTFORT DR,DALLAS,TX,75240,5116.0,DALLAS,2,E-CIG RETAILER,22008876.0,ACTIVE,06/11/2022,
32084666877,"DOTFOT GROUP, LLC.",DOTPUFF SMOKE & VAPOUR,405 S BELT LINE RD,GRAND PRAIRIE,TX,75051,2002.0,DALLAS,2,E-CIG RETAILER,23002934.0,ACTIVE,04/06/2023,
32085107483,AMA SMOKE & NOVELTIES LLC,AMA SMOKE & NOVELTIES LLC,1947 E GRAUWYLER RD,IRVING,TX,75061,3140.0,DALLAS,1,E-CIG RETAILER,22009714.0,ACTIVE,06/24/2022,
32085132945,"SMOKE LEMMON, LLC",SPARK SMOKE SHOP # 5,6522 LEMMON AVE,DALLAS,TX,75209,4502.0,DALLAS,1,E-CIG RETAILER,22009907.0,ACTIVE,09/01/2022,
32085855404,JAY SHAMVO LLC,1-30 SMOKE SHOP,441 W INTERSTATE 30,GARLAND,TX,75043,5912.0,DALLAS,1,E-CIG RETAILER,22013454.0,ACTIVE,11/17/2022,
32086324699,AZRA INVESTMENTS LLC,Z1 BUCKNER SMOKE SHOP,1309 S BUCKNER BLVD,DALLAS,TX,75217,1702.0,DALLAS,1,E-CIG RETAILER,23002200.0,INACTIVE,03/15/2023,06/30/2023
32086654285,TEXAS WILDFLOWER SMOKES AND ORGANICS LLC,TEXAS WILDFLOWER SMOKES AND ORGANICS,908 AUDELIA RD,RICHARDSON,TX,75081,5166.0,DALLAS,1,E-CIG RETAILER,23002769.0,ACTIVE,04/08/2023,
32086675843,OM BHIMSEN INC,SMOKE HEAVEN,3806 S STATE HIGHWAY 161 STE 300,GRAND PRAIRIE,TX,75052,7946.0,DALLAS,2,E-CIG RETAILER,23005301.0,ACTIVE,07/01/2023,
32086681957,HZF INVESTMENT LLC,NO.1 SMOKE SHOP,905 SW 3RD ST,GRAND PRAIRIE,TX,75051,3032.0,DALLAS,1,E-CIG RETAILER,22013276.0,ACTIVE,11/10/2022,
32086802363,ABHISHEK THAKUR,ARCADIA SMOKE SHOP,5235 W DAVIS ST,DALLAS,TX,75211,1151.0,DALLAS,1,E-CIG RETAILER,22013167.0,ACTIVE,11/02/2022,
32087298108,SHEHAB SAYEBA SHETAB LLC,LOCO SMOKE SHOP,3620 W PIONEER DR STE 117,IRVING,TX,75061,1543.0,DALLAS,1,E-CIG RETAILER,22013904.0,INACTIVE,01/15/2023,08/30/2023
32087298108,SHEHAB SAYEBA SHETAB LLC,LOCO SMOKE SHOP,428 E JEFFERSON BLVD STE 101,DALLAS,TX,75203,5604.0,DALLAS,2,E-CIG RETAILER,23007891.0,ACTIVE,10/01/2023,
32087761683,"ANN SRI, INC",SMOKE & GIFT SHOP,1138 PLEASANT VALLEY RD STE B,GARLAND,TX,75040,4832.0,DALLAS,1,E-CIG RETAILER,23004030.0,INACTIVE,06/01/2023,
32087808419,"SWIFT SPARK INVESTMENT, LLC.",SMOKE STUDIO 2,1200 E DAVIS ST,MESQUITE,TX,75149,8729.0,DALLAS,1,E-CIG RETAILER,23000719.0,ACTIVE,01/27/2023,
32088269454,SPARK GARLAND LLC,SPARK SMOKE SHOP,9371 GARLAND RD STE 110,DALLAS,TX,75218,3606.0,DALLAS,1,E-CIG RETAILER,23001459.0,ACTIVE,03/01/2023,
32088271120,SK ADD LLC,TRIPPY SMOKE & VAPOR,13936 MONTFORT DR STE B,DALLAS,TX,75240,1379.0,DALLAS,1,E-CIG RETAILER,23003656.0,ACTIVE,03/01/2023,
32088336543,CENTRAL EAST LLC,SMOKE LOKO,414 S FOREST CREST DR,GARLAND,TX,75042,6913.0,DALLAS,1,E-CIG RETAILER,23003655.0,INACTIVE,03/01/2023,10/31/2023
32088845741,SMU SMOKE LLC,SMOKE BREAK,5616 E MOCKINGBIRD LN,DALLAS,TX,75206,5346.0,DALLAS,1,E-CIG RETAILER,23003397.0,INACTIVE,06/01/2023,06/16/2023
32088899359,FIYAH SMOKE SHOP LLC,FIYAH SMOKE SHOP,710 E INTERSTATE 30,GARLAND,TX,75043,4018.0,DALLAS,1,E-CIG RETAILER,23005353.0,ACTIVE,09/01/2023,
32089768579,PUFF SMOKE LLC,PUFF SMOKE,108 NE 19TH ST,GRAND PRAIRIE,TX,75050,6101.0,DALLAS,1,E-CIG RETAILER,23004443.0,ACTIVE,06/15/2023,
32089947330,SAH DFW LLC,JUST SMOKE,1305 N BLUEGROVE RD STE 102,LANCASTER,TX,75134,2939.0,DALLAS,1,E-CIG RETAILER,23004565.0,ACTIVE,06/01/2023,
32090110530,KANAWATI INVESTMENT INC,TOBACCO ROAD SMOKE SHOP,307 N HAMPTON RD STE A,DESOTO,TX,75115,4915.0,DALLAS,1,E-CIG RETAILER,,INACTIVE,08/01/2023,09/20/2023
32090172233,"DAKA SHAHIN, INC",FUEGO SMOKE SHOP,2475 S COCKRELL HILL RD STE 600,DALLAS,TX,75211,8145.0,DALLAS,1,E-CIG RETAILER,23005164.0,ACTIVE,07/01/2023,
32090439806,SMOKE SENSATION LLC,SMOKE SENSATION & CBD,3764 W NORTHWEST HWY,DALLAS,TX,75220,4943.0,DALLAS,1,E-CIG RETAILER,,INACTIVE,11/27/2023,
32090627491,SAN VENTURE LLC,MYSTIC SMOKE,1009 N CARRIER PKWY STE 200,GRAND PRAIRIE,TX,75050,3302.0,DALLAS,1,E-CIG RETAILER,23006020.0,ACTIVE,08/01/2023,
32090936900,BSA GROUP LLC,ROYAL SMOKE SHOP,702 MACARTHUR BLVD STE 200,GRAND PRAIRIE,TX,75050,4443.0,DALLAS,1,E-CIG RETAILER,23006424.0,ACTIVE,08/15/2023,
32090968580,"AASHI ENTERPRISES, LLC.","AASHI ENTERPRISES, LLC. ADB SMOKE GARAGE ADDISON",5181 KELLER SPRINGS RD,DALLAS,TX,75248,2688.0,DALLAS,1,E-CIG RETAILER,23006823.0,ACTIVE,08/30/2023,
32074355440,TEXAS Z & Z GROUP LLC,SMOKE IT,2532 W WALNUT ST,GARLAND,TX,75042,6439.0,DALLAS,1,E-CIG RETAILER,21011968.0,INACTIVE,01/01/2022,05/31/2022
32074887004,DAKSHINKALI INC,ABC SMOKE,2155 MARSH LN STE 100,CARROLLTON,TX,75006,5069.0,DALLAS,1,E-CIG RETAILER,21016182.0,ACTIVE,01/01/2022,
32091548290,RON'S SMOKE SHOP LLC,RON'S SMOKE SHOP,120 LAVON DR STE 100,GARLAND,TX,75040,6520.0,DALLAS,1,E-CIG RETAILER,23007552.0,ACTIVE,10/01/2023,
32091813538,REDRIVER US LLC,LIT IT SMOKE SHOP,516 W ARAPAHO RD,RICHARDSON,TX,75080,4358.0,DALLAS,1,E-CIG RETAILER,23008306.0,ACTIVE,10/12/2023,
32092179939,ATHLETES EDGE SMOKE VAPOR LLC,ISMOKE TOBACCO AND GIFT SHOP,2210 W MAIN ST STE 104,GRAND PRAIRIE,TX,75050,5071.0,DALLAS,1,E-CIG RETAILER,23008961.0,ACTIVE,11/07/2023,
32069133893,IN MOTION TRADING LLC,SMOKERS HUB,260 S BELT LINE RD STE 269,IRVING,TX,75060,2139.0,DALLAS,2,E-CIG RETAILER,21007606.0,INACTIVE,01/01/2022,
32069133893,IN MOTION TRADING LLC,SMOKERS HUB,605 E PALACE PKWY STE C5,GRAND PRAIRIE,TX,75050,2301.0,DALLAS,3,E-CIG RETAILER,21007607.0,INACTIVE,01/01/2022,
32085048596,ZANA LLC,SMOKER'S PARADISE,1238 BELT LINE RD STE 365,GARLAND,TX,75040,3296.0,DALLAS,1,E-CIG RETAILER,22009703.0,ACTIVE,09/01/2022,
32085645789,"SMOKERS HOUSE GROUP, LLC",SMOKERS HOUSE,1001 KINGS HWY STE B,DALLAS,TX,75208,3704.0,DALLAS,1,E-CIG RETAILER,22010763.0,ACTIVE,09/01/2022,
32088062776,KEANA M ERVIN,SMOKERS PARADISE,2233 N PRAIRIE CREEK RD # J5,DALLAS,TX,75227,8102.0,DALLAS,1,E-CIG RETAILER,23002524.0,INACTIVE,04/07/2023,04/07/2023
32058697692,AF VAPOR LLC,AF VAPOR LLC,4404 LEMMON AVE,DALLAS,TX,75219,2142.0,DALLAS,2,E-CIG RETAILER,21007272.0,ACTIVE,01/01/2022,
18010709477,"NASHAMA, INC.",MYSTIC VAPOR BAR,515 W CAMPBELL RD STE 101,RICHARDSON,TX,75080,3374.0,DALLAS,1,E-CIG RETAILER,21013952.0,INACTIVE,01/01/2022,05/31/2022
32038057876,KHALED RIHANI INC.,MYSTIC VAPOR,515 W CAMPBELL RD STE 101,RICHARDSON,TX,75080,3374.0,DALLAS,2,E-CIG RETAILER,22009526.0,ACTIVE,07/01/2022,
32045831883,TVB INC.,THE VAPOR BAR,8301 LAKEVIEW PKWY STE 103,ROWLETT,TX,75088,9319.0,DALLAS,7,E-CIG RETAILER,22009065.0,INACTIVE,03/18/2022,06/15/2022
32046905306,CROSSRHOADES ENTERPRISES LLC,POSH VAPORS,5125 N PRESIDENT GEORGE BUSH HWY STE 200,GARLAND,TX,75040,2756.0,DALLAS,2,E-CIG RETAILER,22001458.0,INACTIVE,01/06/2022,07/31/2022
